Z1_0	Z1_1	Z1_2	Z1_3	Z1_4	Z1_5	Z1_6	Z1_7	Z1_8	Z1_9	Z1_10	Z1_11	Z1_12	Z1_13	Z1_14	Z1_15	Z1_16	Z1_17	Z1_18	Z1_19	Z1_20	Z1_21	Z1_22	Z1_23	Z1_24	Z1_25	Z1_26	Z1_27	Z1_28	Z1_29	Z1_30	Z1_31
-2.5945897	-0.52669257	1.8748367	-1.313637	0.9675014	-0.7689168	1.4232731	-0.7060194	1.5452791	-0.6971454	-0.586401	-1.4955761	2.112664	-1.0926584	1.0010469	-2.032371	-0.7043378	0.02733727	-0.09639277	-0.88609415	-1.4009862	2.3991451	1.8433112	-0.6183748	-0.42869374	0.075923435	-0.052057505	2.2749434	1.146881	-0.68692493	0.10867356	-0.7441847
-0.82199705	-0.32073396	-0.5684253	-0.44571292	0.24238037	0.12326089	0.28348866	1.2996029	1.3363655	-0.48250026	-1.0264916	-0.6370407	1.1545991	-1.5918052	-0.050580915	-1.4802018	-0.65159374	-0.80736583	-0.021301111	-0.22159387	-0.9472743	-0.3745546	1.2517183	0.23100165	-1.0120605	0.55831444	-0.5918345	-0.2576734	-0.35748369	0.2577041	-1.9592166	1.883913
-0.889694	0.4397501	0.9916439	-0.80356634	1.4769593	-0.8555013	0.7473199	0.062017903	1.5967826	-0.010928459	-0.21502429	-1.238368	0.7017225	-1.3269229	0.24353528	-1.7903055	-0.17295203	0.5061887	-0.8170958	-0.88384014	-1.3600914	0.8680834	1.7571764	0.54246676	0.23110786	0.40099376	-1.010316	1.0650755	0.7672318	-0.18095273	-0.9500568	0.80266285
-0.46052405	-0.18875404	-1.1599522	-1.2514884	-1.0110115	-2.5514078	-0.81390536	1.38533	0.8439899	-1.004843	-0.97385347	0.3219491	-0.08362645	-2.3472614	-0.03455955	-0.9986088	0.3516075	0.8986525	1.1764027	0.5595232	-1.678636	-0.5482145	-0.2628323	2.244507	0.14045146	0.48077607	-0.2115714	-1.072482	-0.10048863	1.1534396	-1.0094271	3.1411765
-0.20937085	0.14167185	-1.1711966	-1.0310215	-0.017145772	-1.5207815	-1.061024	2.1478355	0.3673267	-0.55871636	0.22129792	-0.88304514	-0.60662466	-1.5791392	-0.78612185	-0.71635324	-0.13307545	-0.057625663	0.10939477	1.1020817	-1.068828	-1.3092811	1.3096408	2.176268	-0.44620314	0.3396279	-0.8171176	0.040599775	-0.37805277	1.0469148	-1.9689225	2.1390722
-1.2401335	-0.21954368	1.3259187	-1.489798	0.35512307	-2.0793693	-0.30152643	0.22931613	0.114821106	0.29071853	-0.91748375	-1.3986092	0.32958037	-1.8328667	0.36405933	-1.4360434	-0.11059492	-1.3463916	0.948281	-0.891542	-1.0882312	0.61989623	1.9461615	0.5467957	-0.32245982	-0.2319519	0.27802598	0.94564927	0.52585024	0.5785696	-0.22658442	1.1557246
-2.6268618	-0.5507103	2.9341867	-1.7758703	2.0589824	-0.6070536	2.0608177	-0.60904515	0.90364707	-0.16907938	-0.39442515	-1.1983993	1.8383644	-0.60134363	1.1283705	-2.0099971	-1.2172649	-1.0217198	-0.20196468	-2.1320367	-1.8657714	2.1931782	2.1202335	-1.3856599	-0.54651076	0.21263415	-0.122686625	3.4716032	1.6497356	-0.29945102	-0.921562	-0.5233852
-0.5893564	-1.5565549	-1.0665519	-0.7942757	-0.9109057	-1.7306497	-0.9644668	2.447281	-0.58030504	-1.5050207	-1.7009643	-0.2248443	-0.58149666	-2.3070538	-0.041314747	-1.8692293	-0.69955474	0.6446765	0.36815107	-0.3779654	-1.119263	-1.2715681	0.022261776	1.5954804	0.24275064	0.13452652	-0.629845	-1.6257682	0.12243512	2.1976254	-0.7907726	2.8934693
-0.91664684	-0.61851215	-1.9733241	-0.60193956	-0.28022164	-2.3363535	-1.5140542	2.3119729	-0.40435112	-0.011790253	-1.3636601	-0.46843195	-0.31088406	-2.1476636	-0.73397547	-1.679862	0.88632745	0.8818625	0.6775003	0.27654323	-1.5881978	-0.96654135	0.0057056844	2.101358	-0.5009401	-0.0073367935	-0.4850757	-1.1033995	-0.2371018	2.27283	-1.7848516	4.161467
-0.81170547	-0.691977	-2.768171	-0.53385216	-1.0053151	-1.3634697	-1.2781725	1.8623245	0.45836627	-1.3075243	-1.2099793	0.5313593	-1.5600622	-2.4527378	-0.2390475	-1.4444177	0.20293406	0.8213125	0.14880107	-0.74079084	-2.244741	-1.1853979	-0.35202566	1.9438899	0.1121128	0.6105885	-1.0751727	-1.5810747	-1.5698344	1.9618888	-1.3437831	3.3908825
-0.710088	-0.4166077	-1.3209617	-1.5317056	-0.50413907	-1.3976538	0.2425268	1.6202296	0.1827451	-0.92888707	-1.2663127	-0.73305863	0.49835473	-0.7444078	-0.9395977	-1.6301898	-0.9161854	0.31659904	-0.122374736	1.1806095	-0.7171856	-0.5114871	0.42039782	1.4340467	-0.54383534	0.7967137	-0.7140171	0.55591273	-0.79057777	1.2189776	-0.26316255	1.4037726
-1.5315889	-0.59747386	-0.6953423	-0.0879864	-0.6385932	-0.75894374	-0.4107986	1.5731988	0.7065806	0.21736777	-1.6084775	-1.0440247	-0.28691733	-1.4766033	0.32655522	-2.225891	-1.080558	0.67575794	0.051677354	0.39836845	-2.3254375	-0.8497754	0.06230548	0.7759571	-0.37903273	-0.073050804	0.24951285	-0.29893154	-0.63163674	0.8530776	0.46250242	2.3436706
-1.7382377	-0.011331729	1.4489475	-1.6365906	-0.67027605	-0.65200573	1.5144789	0.30918527	-0.010037601	-0.114847966	-0.556813	-1.6784768	0.24086036	-2.2006211	0.6196466	-1.4262385	0.37306273	-1.0457431	-0.6603796	-0.60338515	-1.7434696	0.56447834	1.7012624	0.34204265	-1.8566753	0.40588826	0.010668099	-0.12894666	1.0895809	-0.552136	-0.40485853	-0.42230988
-0.74968576	-0.6150369	-0.89248395	-0.26447225	-0.13224182	-0.46002266	-0.5286511	1.8320259	0.49412072	-1.30458	-0.7976356	-0.28419694	-0.18322784	-2.2251647	0.21178463	-2.1375802	-0.78848684	0.9288449	0.1869058	-0.17985561	-0.85523057	-0.5719437	-0.51532114	0.80157447	-0.7716448	0.8197818	-0.6396328	-1.0406445	-0.24190578	1.0578859	-1.1382046	2.1361337
-2.3587627	1.1392657	3.6569853	-2.0862155	2.0155838	-0.035445057	2.290458	-0.49245107	1.0088615	-0.2542159	-0.7835398	-1.9616678	2.576894	-0.640703	0.071799114	-3.0196226	-0.3809681	-0.088483766	-0.59119165	-1.679518	-1.8030013	3.3712978	2.6234174	-1.6921523	-0.7093838	-0.6138617	-0.37972793	2.6709492	2.1402266	-0.7985282	-1.5626192	-1.7202549
-0.91946137	-0.9536104	-2.0432646	-0.5698919	-0.61527896	-1.6936917	-0.9694381	2.789026	1.2551882	-1.1467496	-0.8051515	0.14053702	-1.5373814	-2.0070167	-0.7158378	-2.2563806	-0.1860469	2.076244	0.73257273	0.1509019	-2.1179948	-1.7993827	-0.098897606	2.6862	0.8484354	0.51936865	-0.84823656	-1.1661043	-0.8029136	1.2800715	0.040253714	2.9473925
-2.1132474	0.07267452	2.6102262	-1.8628539	1.8596396	-0.82259756	1.081754	-0.9097823	1.5333749	-0.6965225	-0.98830795	-1.0405438	2.7303717	-0.90175515	0.20403743	-2.319914	-0.45862973	-0.9951834	-0.57953143	-1.620523	-1.5515682	2.408189	2.0141377	-1.0923134	-0.5971875	-0.07685834	0.117132634	1.9784918	1.631697	-0.6426386	-1.9913665	-1.1152294
0.14949	-1.412184	0.2082637	-1.1658434	-0.26700208	0.06411911	-0.5763183	2.3026607	0.20958221	-0.21290982	-0.81614023	0.20570433	-0.30139422	-2.3583887	0.02013499	-1.9036878	1.0055598	-0.33349338	-0.07740878	0.3782137	0.2553555	-0.40162903	0.6998566	0.950001	-0.70905215	1.1819798	-0.62258846	-0.20417456	0.8134607	-0.012171753	-0.51172	1.1590421
-0.53459895	-0.19693704	-0.1458742	-1.1148208	-1.2256402	-0.812227	-0.017054837	1.3659089	0.97094387	-1.228958	0.09686065	0.56587213	-0.08145106	-0.41342953	-0.09867905	-1.0271246	-0.263238	1.0901495	0.07078502	0.69808304	-2.0217566	-0.01811248	-0.53045183	1.7183713	-0.76530737	0.6503839	-0.049179986	-1.1346152	-0.46860448	1.0330331	-0.7538627	1.2005111
-1.0583314	0.32155186	-0.28183973	-0.9246718	0.38890198	-0.7671259	0.1397977	0.81158835	-0.17098472	-0.596637	-0.8223703	-1.7125752	1.2175223	-1.3268437	-0.47815526	-2.4988546	-0.22466797	-0.8410916	0.27339816	0.6103065	-0.84773195	0.73105305	1.3114666	0.24972251	-0.21614072	-0.18247345	-0.17883527	-0.018298972	-0.5338819	0.94841367	-1.3899659	1.212789
-0.6786486	-0.96358335	-1.5486187	-0.7615807	-1.2031425	-0.7106212	-0.41590202	2.7010286	0.5553824	0.38019985	-1.5390842	-1.036484	-0.2597851	-1.7989818	-0.4382484	-1.9129479	-0.63750976	0.75680774	0.063686706	0.4283206	-2.5837936	-0.58467025	0.9552334	1.8647687	-0.5467119	0.55585	-0.80690074	-1.4565425	-0.5388502	2.1436245	-0.39218372	2.7472138
-0.72163177	-0.22914855	-1.9978799	-0.98633283	-1.1667081	-1.8936677	-1.2874807	2.2561824	0.26520807	-1.2777506	-1.6620777	-0.148083	-0.941126	-1.1940649	-0.2455625	0.0019017942	-0.93967247	0.8954808	1.0890546	-0.04830627	-1.3584431	-0.31097552	-0.6937467	1.6803755	0.28877482	-0.24603567	-0.2841225	-1.2285776	-0.5021917	0.9076574	-1.2945457	3.1737282
-0.5066687	-0.4416222	-2.4339561	-0.87035024	-0.6383652	-1.8741077	0.012325492	2.9211166	0.40499604	-1.3999182	-0.97314084	0.45592558	-0.9520759	-1.5766499	-1.1288174	-1.4232119	-0.7725474	1.9724107	0.050542064	-0.52816963	-1.1077052	-1.7930734	-0.08419734	2.411442	0.43927246	0.9060082	-0.9203851	-1.9375921	-0.6414925	1.4154932	-1.0112324	2.8121428
-0.48077616	-0.7563311	-1.7156754	-0.53275377	-0.26520085	-1.8212323	-1.0137712	2.4175196	0.06535642	-1.6527556	-1.209615	-0.28916568	-1.0430348	-2.4435372	-0.43134624	-0.6036012	-0.96567273	0.1594479	-0.4294785	0.7033485	-1.1527555	-0.9991145	0.79506725	2.378262	0.16080293	0.17083791	-0.97730887	-1.3922157	-0.11227471	1.4198438	-2.3447306	2.6866908
-1.5486187	-1.2866969	1.440114	-1.7048221	1.1619037	-0.5915635	1.1652596	-0.43961787	-0.45202392	0.3501949	-1.1734606	-1.5982723	1.040304	-0.55530787	-0.37096402	-2.0020537	-0.84186906	-0.81852347	0.7770399	-1.890099	-0.75628626	2.3054085	2.0089045	0.5604645	-0.63288015	0.71007615	-0.8234764	1.4696226	0.13538586	1.0153654	-1.7270377	0.48694238
-0.5704206	-1.272191	-1.360629	-0.35017586	-0.029429529	-1.7915804	-1.4256274	2.702122	-0.4152241	-0.41473088	-1.3492038	0.36900765	-0.93369806	-1.7977508	-0.25491363	-1.6731592	-0.82132876	0.51504064	0.17436388	0.3418192	-1.2770061	-0.9904991	0.08776188	2.2265975	-0.4685545	-0.32701024	-0.059938878	-0.55902207	-0.038709935	2.3821063	-1.8142254	2.6011252
-0.5684763	-0.74478143	-2.2599761	-1.1914486	-0.45960927	-1.4023879	-1.0625584	1.9393715	0.26866823	-0.28904125	-1.0615877	-0.5204152	-0.296705	-1.2577806	0.5996523	0.02107938	-0.46235248	0.74473554	0.71983916	-0.12369563	-2.3529534	-0.49307865	-0.28950223	1.4120644	0.15490398	-0.10018975	-0.68463963	-1.1133608	-0.21676949	1.6386878	-0.5288534	2.3820214
-1.3428252	-1.4867526	1.829258	-1.5904179	1.6284289	-0.9826707	0.91505885	-0.31879908	1.5916808	-0.89201057	-1.0255089	-0.899269	1.9787685	-0.52798355	0.099521786	-2.4975567	-1.2497936	-0.5478882	-0.9405763	-1.6611973	-1.6850269	1.9632089	1.3236142	-0.48710054	-0.8788574	0.62843776	0.2675869	1.8344083	1.1901823	-0.6338698	-1.0462453	-0.8547247
-0.84670293	-0.6663157	-0.6277361	-1.7107128	-0.22576982	-1.4108787	0.22544335	1.0215034	-0.0053364933	-1.1550579	-0.47052386	0.10574061	0.8704842	-0.25980458	-0.1242107	-0.15678884	-0.9106724	-0.09815985	0.20756619	0.21158373	-0.2952721	-0.5884967	0.60144365	2.2047026	-0.51455486	1.0416927	-0.30010855	-0.7997819	0.59417546	0.3329055	-1.9286966	1.1432902
-1.8093133	-0.9006791	0.79361	-0.97608644	-0.4146337	-1.385687	-0.3426327	1.1212811	1.357811	-0.6392281	-0.6503233	-0.05305156	1.3374431	-0.4021534	-0.28614157	-1.5634632	-1.279267	-0.25289115	-0.33518508	-0.4399854	-1.642826	0.2901261	1.2572302	0.63011754	0.17475605	0.7610501	-0.12942907	-0.11706416	-0.21710235	-0.039002463	-0.43503624	2.2535284
-0.2756808	-0.06485926	-0.70787925	-0.42340678	0.11760548	-0.6965676	-0.04625975	1.1440398	-0.64107573	0.11045342	-0.7256798	-0.92039174	0.5221889	-1.2864978	-1.0288944	-1.8045889	0.4626543	0.54451	0.0978146	0.556023	-0.7414782	-0.42314386	0.70678747	1.065691	-0.40270028	-0.3184597	-0.7178719	0.11904313	-0.8423213	0.3598952	-1.2686343	3.151208
-0.30640963	-0.65113795	-0.7157702	-0.69784987	-0.0064584427	-1.3531806	-0.052659664	2.602865	-0.33770177	-0.7711834	-1.6054881	0.53302854	-0.08634478	-2.1273036	-0.44999188	-0.81084466	-0.29308155	-0.028508483	0.7083161	0.8739606	-0.8423934	-0.727475	-0.12094289	1.7474291	-0.04947012	0.13227335	-0.55942416	-0.5391942	-0.116267264	1.8021784	-1.4341074	1.549314
0.16459394	-0.061701633	-0.66154474	-0.91223764	-1.2805614	-2.329782	-1.4940343	2.1301863	-0.63082635	-1.7340382	-0.5506453	-0.46076465	0.3671409	-1.1913353	-0.38940877	-0.7230232	-0.9421641	1.1204149	1.0797291	0.7269293	-0.39975044	0.057738423	-0.42783508	1.1015936	-1.0228674	0.5606544	-0.31121975	-1.1860545	0.003653746	1.0366786	-0.77587706	3.1470642
-0.6705518	-0.7818416	-1.0800442	-2.000699	0.21538945	-0.4494032	0.7163886	0.82197934	0.7772335	-0.49025103	-0.9976791	-0.5726347	0.2730548	-0.6454896	-0.8428006	-1.7162097	-0.35305628	0.009850236	0.13748418	0.73787016	-1.2306849	0.6428462	0.80433273	0.46329495	-1.8106965	1.1844132	0.66370785	-0.07566814	-0.20359656	0.67686474	-0.05683355	1.2673438
-1.4338983	-0.2820926	0.24796045	-0.5982428	0.3249571	-1.7116082	0.034880746	1.2226322	0.6732336	-1.0060577	-0.74541783	-0.5977959	-0.08317196	-1.0369716	-0.0368856	-0.7861967	-0.3558725	0.31982097	-0.060369723	0.5798088	-1.261931	0.29768324	0.17559645	1.3848207	-0.07385325	0.7018918	0.2739138	-0.03254159	0.49755374	0.5569938	-0.96798944	0.93747956
-2.9778295	0.12939437	3.0606139	-1.9267815	1.9692253	-0.051523246	2.077098	-0.6550079	1.5608069	-0.24094331	-0.8086226	-1.7488298	2.215606	-0.87510717	0.5994293	-2.4034522	-0.8948385	0.027088182	-0.442019	-1.6994023	-1.4675151	3.741455	3.2410116	-1.6908803	-0.8296453	0.2771555	0.48723942	2.3085935	1.977447	-0.72155076	-0.95653427	-1.1805646
-2.1745765	-0.8919723	2.8930013	-1.8072222	1.6578248	0.2135202	1.2254331	0.27265823	1.029278	0.34044927	-0.49035558	-0.39398926	1.1132683	-0.72202563	0.28410995	-2.6640956	0.11104826	-1.0075496	-0.23488225	-0.85897714	-1.4267414	1.5263956	0.9491551	-0.286736	-0.43511954	0.8500561	-0.3521167	0.98062706	1.0648993	-0.16758296	-0.41767	-0.7575007
0.18741208	-0.2874885	-0.30149317	-0.90755713	-0.33212444	-0.89313006	-0.28110814	1.7435822	0.78918654	-1.2099344	-0.81689715	-0.24381006	0.71058863	-0.45189404	0.3267818	-1.9546971	-0.5539385	0.39511478	-0.12003028	-0.35203844	-2.8666449	-0.25937954	0.10074997	1.785672	0.7595541	0.45829904	-0.2663159	-0.85465664	0.019250397	1.0949435	-0.15718894	1.5930481
-2.411322	-0.7266293	2.563524	-1.6771203	1.1182483	-0.2302314	1.357778	-0.86209965	0.824676	0.1746529	-0.38720933	-1.0973697	1.7869449	-0.8977792	0.3350138	-2.1272616	-1.191015	-0.34446767	-0.22881229	-2.0448403	-2.1800628	2.4426923	1.9638091	-1.0536616	-0.500268	-0.1805472	-0.18083	1.5792551	0.505881	0.22916245	-1.1346194	-1.544874
-3.011898	0.49512395	2.7498007	-1.9833965	1.9370655	-0.4508408	1.5806985	-0.9520589	1.5019362	0.2368604	-0.40660664	-2.44612	2.3030543	-0.78209627	0.29989415	-1.7419219	-0.13113734	-0.31480515	-1.1809704	-1.7078862	-1.8707858	3.2548606	2.4845762	-0.7595874	0.019998528	-0.4996938	-0.71434945	2.7301629	1.4675637	-0.55291134	-1.5666475	-1.0468459
-0.9296273	-0.9966459	-0.28218886	-0.13864693	0.56206036	-0.45128468	0.33071655	0.84033203	1.3087444	-0.79707396	-0.3841805	-0.7284	1.3714709	-0.91735196	0.29113978	-2.0918279	-0.87673396	0.6301438	-1.3939028	-0.546405	-1.9002218	-0.74135953	0.21404552	0.14841771	-0.7766217	1.6734458	-0.25240412	0.026948165	0.30022946	-0.10898062	-0.7985571	1.4812123
0.03036879	-0.7213174	-2.21442	-1.0765913	-1.1244619	-1.762337	-1.2109966	2.0969572	-0.2269707	-1.0056429	-0.51689804	0.052771077	0.28942436	-1.9296441	0.3321053	-0.29764885	0.0029695109	0.5153485	0.24817346	0.45029283	-1.2408519	-0.5355685	0.14062423	2.2912614	-0.7725857	0.4600871	-1.8729138	-0.6701681	-0.31066468	1.1960531	-2.639374	2.970101
-2.7405133	0.58900315	3.6385553	-1.7673632	2.071722	-0.21979493	2.7802985	-1.251759	1.460923	-0.517348	-0.5803702	-2.1386378	2.4164398	-0.7703815	0.53904533	-2.8808029	-0.9369959	-0.55541474	-0.4184872	-1.8408048	-2.3085942	4.0903335	3.4907174	-1.5125363	-1.1549953	-0.63128436	-0.26270762	2.24665	1.8890537	-0.97904634	-1.7248495	-2.1414127
-2.459594	0.3630676	2.753983	-2.086903	1.7097006	0.3676639	2.230765	-0.45203918	1.145693	-0.8878995	-0.5157652	-2.402949	2.619479	-1.0669869	0.9098555	-2.3562598	-1.1596495	-0.45457572	-0.4165459	-0.7707267	-1.6061352	3.4673715	3.1190958	-0.9418113	-1.372857	0.145675	-0.5098882	2.3014846	1.5234497	-0.12893763	-0.546542	-1.5140755
-0.67076945	-0.13853562	-0.23898122	-1.0520225	-0.18129383	-1.3687415	-1.2536478	2.5101836	0.45811835	-0.74242973	-1.438442	-0.719431	-0.049673084	-1.8650008	-1.4754981	-1.7437102	-0.29462922	0.5601061	0.39997104	0.8932676	-0.95279694	-0.19137841	0.7749644	1.5439004	-0.1797995	0.45236444	-0.08635263	-1.3651676	-0.25458106	2.2720509	-1.2130387	2.124091
-2.9492035	-0.17707483	3.445059	-1.8310224	2.0679283	-0.31865096	2.342016	-0.5815872	1.7519041	-0.83324134	-0.6920677	-1.4896381	2.5593054	-0.661126	0.8272155	-2.5622547	-0.7883561	-0.22301446	-0.13165747	-2.0362332	-1.6160637	3.5809307	3.0211315	-1.2737986	-0.9925759	-0.25307918	-0.26894033	3.0441554	2.2346845	-0.63568413	-1.1243672	-1.679297
-2.8760812	0.36363265	2.8049874	-1.2716098	2.2986724	-0.6386032	1.8665445	-1.2505507	1.5324752	0.16225371	-0.99807954	-1.3998234	2.1449711	-0.6770818	0.52672845	-2.7980256	-0.52912855	-0.51683956	-0.7995214	-2.209437	-2.08636	3.267825	2.3892713	-1.1239717	-0.60482025	-0.583361	0.043331236	2.851442	1.9181613	-1.4078879	-1.5084524	-1.1950362
-2.4756763	-0.6502265	2.812044	-1.3581518	1.9656128	-0.24718454	2.0727856	-1.5468779	0.6636771	0.26615754	-0.4141535	-1.0630511	1.4414072	-0.7713151	0.5599292	-2.3652704	-0.8013057	-0.9812921	-0.63215303	-1.7760502	-2.453374	2.444968	1.9589423	-0.5794866	-0.9763923	0.46357945	-0.5878836	2.144804	1.3827579	-0.58509207	-1.614552	-1.5376809
-1.1573794	-0.89152545	-1.3591708	-1.0827917	-0.9569397	-0.3617489	-0.21640758	1.3727592	-0.2899017	-0.40900058	-1.2797208	-0.19861233	-0.24302983	-1.6561301	-0.10271454	-1.2426215	-0.7142259	-0.10318676	-0.8890153	-0.052072257	-2.0522518	0.87993413	0.9505622	1.6447803	0.42562976	-0.29394287	-0.5860284	-0.5981459	-0.030697595	1.7286983	-0.23287226	1.5377864
-0.24046943	-0.6255499	-0.6781007	-0.6390612	0.2719646	-1.1688304	0.15506546	0.7617806	-0.34963915	-0.25256065	-1.1683564	-0.44602188	-0.16860104	-1.8717998	-0.926477	-1.2312111	-0.739618	-0.8636427	-0.48017368	-0.47929117	-2.108234	-0.5640215	0.79566956	0.5482557	-0.54434425	0.21559003	-0.38146704	-0.5308821	-0.97645986	0.85298663	-1.2144524	2.2831182
-2.6641793	0.8392218	3.0302064	-1.383305	1.9863101	-0.16251859	2.1429772	-0.9117981	1.3394612	-0.7651938	-0.48353454	-2.077974	2.8492186	-0.4979312	1.2467107	-2.725769	-0.8882981	-1.0126929	-0.87378615	-1.5211576	-2.3143806	3.2036278	3.0560837	-1.5578648	-1.3211447	0.10078158	-0.091602564	2.5716016	1.9453794	-0.77642184	-0.7376604	-1.6965308
-3.2848213	0.26329497	2.5305338	-0.4000684	2.5197828	0.31940678	2.2389448	-0.102124855	1.9715866	-0.15589061	0.18697008	-1.8063061	2.0435681	-0.8810934	0.74023587	-2.8178017	-0.7878589	0.40714774	-0.9096359	-0.986174	-2.2490263	3.3437395	2.433876	-1.5450184	-0.117729925	0.013764465	-0.7104837	2.7811224	1.7881324	-0.19591743	-0.6729238	-1.9812126
-0.21747077	-0.469865	-2.521064	-0.4387974	-0.04350837	-2.3187363	-1.2110127	2.0257397	0.6458835	-1.2718459	-1.3888336	-0.494752	-1.0792522	-2.6385345	-0.2867934	-0.86592424	0.594284	0.61489767	0.6653163	-0.5567651	-1.1201619	-1.349366	0.043201357	2.6835063	-0.10870912	0.56847894	-1.4740835	-1.3250957	-1.1504515	0.8885743	-2.2440116	3.6970074
-1.2653823	0.90542376	1.3590305	-1.1274436	0.86720985	-0.9432326	0.77161264	0.8051592	-0.023954228	-0.6357448	0.0304556	-0.48483586	1.2210286	-1.4502184	0.9806405	-2.4071915	-0.4103976	0.7761045	0.29035565	-0.015436439	-0.49092913	1.0121586	1.538537	-0.47202012	-0.58351547	-0.42496884	0.051823586	0.607217	1.0027834	-0.46064687	-0.44255	-0.33605748
-2.1924543	-1.7343074	0.47797024	-0.412357	1.2152311	-0.4352648	0.39771187	0.08074571	0.57675004	-0.22262889	-1.6765475	-1.5023057	1.0920396	-1.1917555	0.45441425	-2.5909374	0.15778282	-0.27747974	-1.3873044	-0.9985539	-1.2625369	1.2091248	1.5640703	-0.43569168	0.016030349	1.0569596	-0.2950375	0.90093213	0.67785037	-0.4224319	-0.9074216	0.97124213
-0.62063384	-0.08698138	-1.8842171	-1.3667022	-0.96651375	-1.7748866	-1.5324092	2.5103805	0.5000049	-1.1048671	-0.98519313	0.7862508	-1.3817652	-2.0612469	-0.51412004	-1.3603021	1.0521044	1.6615916	0.67383087	-0.48238716	-2.548389	-1.4326873	-0.50692326	2.1599216	-0.4984775	1.3613558	-0.42520308	-1.2834632	-0.82084054	1.8492426	0.28777385	3.214981
-1.2124251	-0.52591944	-1.3003216	-0.3075047	-0.41928655	-0.983607	-0.6952734	1.9776881	0.122989655	-0.64614284	-0.9826915	-0.61584747	-0.031409506	-2.049397	-0.41693628	-1.1071465	-0.6976152	0.3854078	-0.4300368	1.1041958	-1.5382237	-1.597611	0.34124184	0.96611834	0.98729557	-0.15702999	-0.1730803	-0.5461924	-1.2905477	1.2022156	-0.5880247	1.8963375
-0.1748037	-0.7303804	-1.4150026	-0.52677816	-0.717631	-2.7671225	-1.0651867	2.3125117	0.32083648	-1.2800285	-1.0653342	-0.800296	-0.24522656	-1.9780185	-0.2803454	-1.5966771	-0.35026413	1.0859444	0.75291574	0.31987527	-1.5117854	-1.241329	0.6533535	2.8357446	-0.5906369	0.63598716	-0.6878707	-0.8829024	-0.26775682	1.5985686	-1.6159546	3.875639
-2.4464452	0.13597082	3.298733	-1.7592374	2.4262426	-0.34389672	2.9308333	-0.8380594	1.4407442	-0.48691043	-0.49635294	-1.9779322	2.5534444	-0.73338985	0.9256579	-2.733796	-1.2827355	-0.4761192	-0.5746276	-2.1061993	-2.0725899	3.610747	2.590353	-1.3129791	-1.027945	-0.278535	-0.11794841	3.0615337	1.6649319	-0.9075913	-0.6069102	-1.5584689
-2.4565353	0.015277096	3.0462115	-2.0046058	2.2963998	-0.10968735	2.8929791	-0.528259	0.77132034	-0.48787254	-0.62712103	-1.6559646	2.0123172	-0.7601676	0.046203393	-2.5562243	-0.9770413	-0.7229871	0.29119536	-1.3219781	-2.422183	3.4887538	2.8118973	-2.0686798	-1.3662919	0.20932844	-0.52001774	1.5643082	1.989518	-0.08137252	-1.1863779	-1.9338036
-1.6136792	0.4182753	1.2603109	-1.6301799	1.4594375	-0.3967269	2.0326989	-0.4273541	0.38236713	-0.42367974	-0.7102711	-1.1673028	1.2667193	-1.0595143	0.15834445	-1.8302006	0.11047011	0.3418801	0.3305307	-1.0238031	-1.4751157	1.8141408	2.0391407	0.06452374	-0.6609021	-0.064319275	-0.7210217	2.0410283	0.66246164	-0.32027745	-1.2310959	-0.26517487
-2.7607293	-1.2775148	2.6398933	-1.6036605	1.9105046	-0.56077355	1.7002397	-0.66892534	1.8321183	0.7205186	-0.45846954	-0.6571043	2.077668	-0.700662	-0.002623465	-2.3833911	-0.37659776	-0.65923876	-0.5944667	-1.8357651	-2.045168	1.9655428	2.2283816	-0.36578652	-0.35917208	0.30623016	-0.053837776	2.3445313	1.7065601	-0.41323915	-2.009407	-1.29209
-1.166167	-1.1398507	-1.8579984	-1.2109642	-1.3892828	-1.5495467	-1.6699563	2.1502674	-0.035446584	-0.6989655	-0.9607272	0.29238927	-0.36606663	-2.0809774	0.19426146	-1.4263592	-0.093723916	1.2721728	0.09165648	-0.80456454	-2.2493215	-1.7412632	0.52574056	1.8064597	-0.8196383	1.0063438	-1.481423	-0.74156487	-0.28981256	1.9449601	-0.70664567	3.1686382
-0.09273249	0.35549358	-1.0047901	-0.90924156	-0.51264304	-2.3805146	-1.1219245	2.5140445	0.17901257	-0.03015051	-1.0023795	-1.0801709	0.15234512	-2.5417838	-1.3328738	-1.6323118	-0.006029047	0.8159323	1.024291	1.0163893	-1.1897984	-1.2076321	0.6566489	1.6957576	-0.1898649	0.27140483	-0.5559606	-1.4544951	-0.30325136	2.157084	-1.44105	3.1139884
